id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
28,Interest Equalisation Support,Lines of Credit under Indian Development and Economic Assistance Scheme (IDEAS),mof_doea_cse_cssp_ies,mof_doea_cse_cssp_ies_locuidaeasi,1300.0,13000000000.0,152941176.47058824
29,Establishment Expenditure of the Centre,Attached Offices,mof_doea_cse_eeotc,mof_doea_cse_eeotc_ao,48.84,488400000.00000006,5745882.352941177
30,Establishment Expenditure of the Centre,Secretariat,mof_doea_cse_eeotc,mof_doea_cse_eeotc_s,246.49,2464900000.0,28998823.529411763
31,Attached Offices,"Economic Wing of Embassy, Washington, Beijing, Tokyo etc.",mof_doea_cse_eeotc_ao,mof_doea_cse_eeotc_ao_ewoewbte,19.42,194200000.00000003,2284705.8823529417
32,Attached Offices,Forward Market Commission,mof_doea_cse_eeotc_ao,mof_doea_cse_eeotc_ao_fmc,0.2,2000000.0,23529.41176470588
33,Attached Offices,Security Appellate Tribunal,mof_doea_cse_eeotc_ao,mof_doea_cse_eeotc_ao_sat,19.22,192200000.0,2261176.470588235
34,Attached Offices,Sixteenth Finance Commission,mof_doea_cse_eeotc_ao,mof_doea_cse_eeotc_ao_sfc,10.0,100000000.0,1176470.5882352942
35,Secretariat,Department of Economic Affairs,mof_doea_cse_eeotc_s,mof_doea_cse_eeotc_s_doea,246.49,2464900000.0,28998823.529411763
36,Other Central Sector Expenditure,Others,mof_doea_cse_ocse,mof_doea_cse_ocse_o,6760.72,67607200000.0,795378823.5294118
37,Others,Affordable housing for middle income group,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_ahfmig,1000.0,10000000000.0,117647058.8235294
38,Others,Capital infusion into NIIF Infrastructure Debt Financing Platform,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_ciinidfp,1000.0,10000000000.0,117647058.8235294
39,Others,Concessional Partner Loan (CPL),mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_cplc,56.03,560300000.0,6591764.705882353
40,Others,Investment in International Financial Institutions,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_iiifi,384.1,3841000000.0,45188235.294117644
41,Others,International / National Contributions,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_inc,489.04,4890400000.0,57534117.64705882
42,Others,Loans to Government Servants,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_ltgs,75.0,750000000.0,8823529.411764706
43,Others,Other Expenditure,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_oe,229.81,2298100000.0,27036470.588235293
44,Others,Reserve Fund,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_rf,3455.85,34558500000.0,406570588.2352941
45,Others,Repayment of loan by Infrastructure Leasing and Financial Services Limited (ILFS) to ADB and KfW,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_rolbilafslitaak,30.97,309700000.0,3643529.411764706
46,Others,Small Saving Schemes,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_sss,9.87,98699999.99999999,1161176.4705882352
47,Others,Technical and Economic Cooperation with other countries,mof_doea_cse_ocse_o,mof_doea_cse_ocse_o_taecwoc,20.04,200400000.0,2357647.0588235296
